"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url,OSM_address,address_info,district,lat,lon
350000,"Офицерский переулок, 8",Санкт-Петербург,1707,205,Универсальное помещение,https://spb.n1.ru/view/116103745/?open_card_kn,"Офицерский переулок, 8, Санкт-Петербург, Россия","{'district': 'округ Чкаловское', 'lat': 59.9554181, 'lon': 30.2887704}",округ Чкаловское,59.9554181,30.2887704
360000,"Петропавловская, 8",Санкт-Петербург,2652,135,Универсальное помещение,https://spb.n1.ru/view/116103504/?open_card_kn,"Петропавловская, 8, Санкт-Петербург, Россия","{'district': 'округ Аптекарский остров', 'lat': 59.9673416, 'lon': 30.3148138}",округ Аптекарский остров,59.9673416,30.3148138
160000,"12-я Красноармейская, 26",Санкт-Петербург,1958,81,Универсальное помещение,https://spb.n1.ru/view/116103502/?open_card_kn,"12-я Красноармейская, 26, Санкт-Петербург, Россия","{'district': 'округ Измайловское', 'lat': 59.9129097, 'lon': 30.2982724}",округ Измайловское,59.9129097,30.2982724
1498900,"Невский проспект, 137",Санкт-Петербург,3189,470,Универсальное помещение,https://spb.n1.ru/view/116103345/?open_card_kn,"Невский проспект, 137, Санкт-Петербург, Россия","{'district': 'округ Лиговка-Ямская', 'lat': 59.9265877, 'lon': 30.3763066}",округ Лиговка-Ямская,59.9265877,30.3763066
150400,"Карла Маркса (Володарский), 11",Санкт-Петербург,1600,94,Универсальное помещение,https://spb.n1.ru/view/116103341/?open_card_kn,"Карла Маркса (Володарский), 11, Санкт-Петербург, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
55000,"Канала Грибоедова набережная, 116",Санкт-Петербург,1155,47,Универсальное помещение,https://spb.n1.ru/view/111025703/?open_card_kn,"Канала Грибоедова набережная, 116, Санкт-Петербург, Россия","{'district': 'округ Коломна', 'lat': 59.9174261, 'lon': 30.2810914}",округ Коломна,59.9174261,30.2810914
170000,"Бестужевская, 7 корп. 5",Санкт-Петербург,653,260,Универсальное помещение,https://spb.n1.ru/view/111025406/?open_card_kn,"Бестужевская, 7 корп. 5, Санкт-Петербург, Россия","{'district': 'округ Пискарёвка', 'lat': 59.9875615, 'lon': 30.3873587}",округ Пискарёвка,59.9875615,30.3873587
99790,"Благодатная, 50",Санкт-Петербург,1425,70,Универсальное помещение,https://spb.n1.ru/view/115453497/?open_card_kn,"Благодатная, 50, Санкт-Петербург, Россия","{'district': 'округ Московская застава', 'lat': 59.8770122, 'lon': 30.3408621}",округ Московская застава,59.8770122,30.3408621
128000,,Санкт-Петербург,1361,94,Универсальное помещение,https://spb.n1.ru/view/107243042/?open_card_kn,,"{'district': 'Некорректный адрес', 'lat': None, 'lon': None}",Некорректный адрес,,
180000,"Инструментальная, 8",Санкт-Петербург,1800,100,Универсальное помещение,https://spb.n1.ru/view/115811400/?open_card_kn,"Инструментальная, 8, Санкт-Петербург, Россия","{'district': 'округ Аптекарский остров', 'lat': 59.9745448, 'lon': 30.3214204}",округ Аптекарский остров,59.9745448,30.3214204
750000,"Канала Грибоедова набережная, 22",Санкт-Петербург,4934,152,Универсальное помещение,https://spb.n1.ru/view/114771913/?open_card_kn,"Канала Грибоедова набережная, 22, Санкт-Петербург, Россия","{'district': 'округ Коломна', 'lat': 59.9174261, 'lon': 30.2810914}",округ Коломна,59.9174261,30.2810914
49999,"Дунайский проспект, 27а",Санкт-Петербург,3124,16,Универсальное помещение,https://spb.n1.ru/view/115811399/?open_card_kn,"Дунайский проспект, 27а, Санкт-Петербург, Россия","{'district': 'округ Гагаринское', 'lat': 59.8323716, 'lon': 30.3646346}",округ Гагаринское,59.8323716,30.3646346
1000000,"Владимирский проспект, 1/47",Санкт-Петербург,5000,200,Универсальное помещение,https://spb.n1.ru/view/115811397/?open_card_kn,"Владимирский проспект, 1/47, Санкт-Петербург, Россия","{'district': 'Владимирский округ', 'lat': 59.9321353, 'lon': 30.3460931}",Владимирский округ,59.9321353,30.3460931
370000,"Реки Фонтанки набережная, 109",Санкт-Петербург,2327,159,Универсальное помещение,https://spb.n1.ru/view/115453495/?open_card_kn,"Реки Фонтанки набережная, 109, Санкт-Петербург, Россия","{'district': 'Сенной округ', 'lat': 59.9230458, 'lon': 30.3181152}",Сенной округ,59.9230458,30.3181152
434000,"проспект Крузенштерна, 13",Санкт-Петербург,2000,217,Универсальное помещение,https://spb.n1.ru/view/115811394/?open_card_kn,"проспект Крузенштерна, 13, Санкт-Петербург, Россия","{'district': 'округ Морской', 'lat': 59.9424592, 'lon': 30.1937085}",округ Морской,59.9424592,30.1937085
79999,"Дунайский проспект, 27 корп. 1",Санкт-Петербург,2222,36,Универсальное помещение,https://spb.n1.ru/view/115809431/?open_card_kn,"Дунайский проспект, 27 корп. 1, Санкт-Петербург, Россия","{'district': 'Александровский округ', 'lat': 59.8434487, 'lon': 30.4141891}",Александровский округ,59.8434487,30.4141891
1800000,"3-й Верхний переулок, 15",Санкт-Петербург,15000,120,Универсальное помещение,https://spb.n1.ru/view/115809430/?open_card_kn,"3-й Верхний переулок, 15, Санкт-Петербург, Россия","{'district': 'округ Сергиевское', 'lat': 60.062556, 'lon': 30.3606547}",округ Сергиевское,60.062556,30.3606547
489000,"Чайковского, 61",Санкт-Петербург,2202,222,Универсальное помещение,https://spb.n1.ru/view/115809426/?open_card_kn,"Чайковского, 61, Санкт-Петербург, Россия","{'district': 'округ Смольнинское', 'lat': 59.9460478, 'lon': 30.3609142}",округ Смольнинское,59.9460478,30.3609142
880000,"Брюлловская, 3",Санкт-Петербург,2256,390,Универсальное помещение,https://spb.n1.ru/view/115449370/?open_card_kn,"Брюлловская, 3, Санкт-Петербург, Россия","{'district': 'Торфяное', 'lat': 60.0688836, 'lon': 30.3121593}",Торфяное,60.0688836,30.3121593
289800,"Шкапина, 15",Санкт-Петербург,3500,82,Универсальное помещение,https://spb.n1.ru/view/111862119/?open_card_kn,"Шкапина, 15, Санкт-Петербург, Россия","{'district': 'Екатерингофский округ', 'lat': 59.9037894, 'lon': 30.2885942}",Екатерингофский округ,59.9037894,30.2885942
175000,"Братская, 19",Санкт-Петербург,833,210,Универсальное помещение,https://spb.n1.ru/view/114389366/?open_card_kn,"Братская, 19, Санкт-Петербург, Россия","{'district': 'округ Ржевка', 'lat': 59.9744026, 'lon': 30.5225001}",округ Ржевка,59.9744026,30.5225001
730000,"Дунайский проспект, 27 корп. 1",Санкт-Петербург,2500,292,Универсальное помещение,https://spb.n1.ru/view/115449048/?open_card_kn,"Дунайский проспект, 27 корп. 1, Санкт-Петербург, Россия","{'district': 'Александровский округ', 'lat': 59.8434487, 'lon': 30.4141891}",Александровский округ,59.8434487,30.4141891
600000,"9-й Верхний переулок, 32",Санкт-Петербург,3157,190,Универсальное помещение,https://spb.n1.ru/view/115449043/?open_card_kn,"9-й Верхний переулок, 32, Санкт-Петербург, Россия","{'district': 'округ Сергиевское', 'lat': 60.0855944, 'lon': 30.36661}",округ Сергиевское,60.0855944,30.36661
1300000,"Испытателей проспект, 30 корп. 2",Санкт-Петербург,1300,1000,Универсальное помещение,https://spb.n1.ru/view/115805465/?open_card_kn,"Испытателей проспект, 30 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Озеро Долгое', 'lat': 60.0069812, 'lon': 30.2682696}",округ Озеро Долгое,60.0069812,30.2682696
490000,"Опочинина, 29",Санкт-Петербург,1926,254,Универсальное помещение,https://spb.n1.ru/view/115446671/?open_card_kn,"Опочинина, 29, Санкт-Петербург, Россия","{'district': 'округ Гавань', 'lat': 59.9332644, 'lon': 30.2386843}",округ Гавань,59.9332644,30.2386843
120000,"Седова, 10 корп. 2в",Санкт-Петербург,400,300,Универсальное помещение,https://spb.n1.ru/view/115805464/?open_card_kn,"Седова, 10 корп. 2в, Санкт-Петербург, Россия","{'district': 'округ Невская застава', 'lat': 59.9045222, 'lon': 30.3865557}",округ Невская застава,59.9045222,30.3865557
180000,"Дивенская, 5",Санкт-Петербург,2808,64,Универсальное помещение,https://spb.n1.ru/view/115446626/?open_card_kn,"Дивенская, 5, Санкт-Петербург, Россия","{'district': 'Посадский округ', 'lat': 59.9595094, 'lon': 30.3210365}",Посадский округ,59.9595094,30.3210365
600000,"Сердобольская, 65",Санкт-Петербург,588,1020,Универсальное помещение,https://spb.n1.ru/view/115803464/?open_card_kn,"Сердобольская, 65, Санкт-Петербург, Россия","{'district': 'округ Ланское', 'lat': 59.9867193, 'lon': 30.3120232}",округ Ланское,59.9867193,30.3120232
69000,"Братская, 19",Санкт-Петербург,985,70,Универсальное помещение,https://spb.n1.ru/view/114382368/?open_card_kn,"Братская, 19, Санкт-Петербург, Россия","{'district': 'округ Ржевка', 'lat': 59.9744026, 'lon': 30.5225001}",округ Ржевка,59.9744026,30.5225001
110000,"Московское шоссе, 231д",Санкт-Петербург,550,200,Универсальное помещение,https://spb.n1.ru/view/112511667/?open_card_kn,"Московское шоссе, 231д, Санкт-Петербург, Россия","{'district': 'округ Звёздное', 'lat': 59.8314866, 'lon': 30.3429946}",округ Звёздное,59.8314866,30.3429946
718200,"Римского-Корсакова проспект, 47",Санкт-Петербург,1999,359,Универсальное помещение,https://spb.n1.ru/view/115801915/?open_card_kn,"Римского-Корсакова проспект, 47, Санкт-Петербург, Россия","{'district': 'округ Коломна', 'lat': 59.9229719, 'lon': 30.2949746}",округ Коломна,59.9229719,30.2949746
40000,"Кузнецовская, 11",Санкт-Петербург,2000,20,Универсальное помещение,https://spb.n1.ru/view/113705083/?open_card_kn,"Кузнецовская, 11, Санкт-Петербург, Россия","{'district': 'округ Новоизмайловское', 'lat': 59.870793, 'lon': 30.3114815}",округ Новоизмайловское,59.870793,30.3114815
416100,"Ломоносова, 2",Санкт-Петербург,3000,138,Универсальное помещение,https://spb.n1.ru/view/111464221/?open_card_kn,"Ломоносова, 2, Санкт-Петербург, Россия","{'district': 'округ № 78', 'lat': 59.9293386, 'lon': 30.3348985}",округ № 78,59.9293386,30.3348985
200000,"Фурштатская, 12",Санкт-Петербург,826,242,Универсальное помещение,https://spb.n1.ru/view/111463943/?open_card_kn,"Фурштатская, 12, Санкт-Петербург, Россия","{'district': 'Литейный округ', 'lat': 59.9457303, 'lon': 30.3519144}",Литейный округ,59.9457303,30.3519144
69000,"Братская, 19",Санкт-Петербург,985,70,Универсальное помещение,https://spb.n1.ru/view/114380189/?open_card_kn,"Братская, 19, Санкт-Петербург, Россия","{'district': 'округ Ржевка', 'lat': 59.9744026, 'lon': 30.5225001}",округ Ржевка,59.9744026,30.5225001
5000,"Николая Рубцова, 5",Санкт-Петербург,5000,1,Универсальное помещение,https://spb.n1.ru/view/112502180/?open_card_kn,"Николая Рубцова, 5, Санкт-Петербург, Россия","{'district': 'Торфяное', 'lat': 60.0764772, 'lon': 30.3430105}",Торфяное,60.0764772,30.3430105
50000,"Окуловская, 18",Санкт-Петербург,588,85,Универсальное помещение,https://spb.n1.ru/view/112502163/?open_card_kn,"Окуловская, 18, Санкт-Петербург, Россия","{'district': 'Район не найден', 'lat': 59.8066734, 'lon': 30.3627699}",Район не найден,59.8066734,30.3627699
900000,"Коллонтай, 31 корп. 1",Санкт-Петербург,741,1213,Универсальное помещение,https://spb.n1.ru/view/115108485/?open_card_kn,"Коллонтай, 31 корп. 1, Санкт-Петербург, Россия","{'district': 'округ Правобережный', 'lat': 59.921841, 'lon': 30.4787246}",округ Правобережный,59.921841,30.4787246
8000000,"Энгельса проспект, 117 корп. 2",Санкт-Петербург,1333,6000,Универсальное помещение,https://spb.n1.ru/view/115798481/?open_card_kn,"Энгельса проспект, 117 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Сергиевское', 'lat': 60.0893186, 'lon': 30.365059}",округ Сергиевское,60.0893186,30.365059
1100000,"Некрасова, 3",Санкт-Петербург,3525,312,Универсальное помещение,https://spb.n1.ru/view/115108454/?open_card_kn,"Некрасова, 3, Санкт-Петербург, Россия","{'district': 'округ Константиновское', 'lat': 59.8196117, 'lon': 30.0878149}",округ Константиновское,59.8196117,30.0878149
119000,"Реки Мойки набережная, 28",Санкт-Петербург,1239,96,Универсальное помещение,https://spb.n1.ru/view/114377556/?open_card_kn,"Реки Мойки набережная, 28, Санкт-Петербург, Россия","{'district': 'Дворцовый округ', 'lat': 59.9388455, 'lon': 30.3199234}",Дворцовый округ,59.9388455,30.3199234
75000,"Дунайский проспект, 27 корп. 1",Санкт-Петербург,2083,36,Универсальное помещение,https://spb.n1.ru/view/115796067/?open_card_kn,"Дунайский проспект, 27 корп. 1, Санкт-Петербург, Россия","{'district': 'Александровский округ', 'lat': 59.8434487, 'lon': 30.4141891}",Александровский округ,59.8434487,30.4141891
480000,"Льва Толстого, 5",Санкт-Петербург,4897,98,Универсальное помещение,https://spb.n1.ru/view/115795309/?open_card_kn,"Льва Толстого, 5, Санкт-Петербург, Россия","{'district': 'округ Аптекарский остров', 'lat': 59.9652589, 'lon': 30.3140621}",округ Аптекарский остров,59.9652589,30.3140621
75000,"Варфоломеевская, 8",Санкт-Петербург,2442,30,Универсальное помещение,https://spb.n1.ru/view/115102427/?open_card_kn,"Варфоломеевская, 8, Санкт-Петербург, Россия","{'district': 'Ивановский округ', 'lat': 59.8792165, 'lon': 30.4174579}",Ивановский округ,59.8792165,30.4174579
160000,"Энгельса проспект, 31",Санкт-Петербург,2326,68,Универсальное помещение,https://spb.n1.ru/view/114752553/?open_card_kn,"Энгельса проспект, 31, Санкт-Петербург, Россия","{'district': 'Зверинец', 'lat': 59.6806742, 'lon': 30.4664736}",Зверинец,59.6806742,30.4664736
115000,"Уральская, 23",Санкт-Петербург,2194,52,Универсальное помещение,https://spb.n1.ru/view/115788651/?open_card_kn,"Уральская, 23, Санкт-Петербург, Россия","{'district': 'округ Остров Декабристов', 'lat': 59.9565187, 'lon': 30.2501911}",округ Остров Декабристов,59.9565187,30.2501911
55000,"Песочная (Ольгино), 10бд",Санкт-Петербург,613,89,Универсальное помещение,https://spb.n1.ru/view/115788649/?open_card_kn,"Песочная (Ольгино), 10бд, Санкт-Петербург, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
652000,"Ленинский проспект, 130/6",Санкт-Петербург,4000,163,Универсальное помещение,https://spb.n1.ru/view/111452847/?open_card_kn,"Ленинский проспект, 130/6, Санкт-Петербург, Россия","{'district': 'округ Княжево', 'lat': 59.8523149, 'lon': 30.2711127}",округ Княжево,59.8523149,30.2711127
500000,"Дудко, 3б",Санкт-Петербург,537,930,Универсальное помещение,https://spb.n1.ru/view/112486263/?open_card_kn,"Дудко, 3б, Санкт-Петербург, Россия","{'district': 'Ивановский округ', 'lat': 59.8854873, 'lon': 30.4279229}",Ивановский округ,59.8854873,30.4279229
4673700,"Большой Сампсониевский проспект, 61 корп. 2",Санкт-Петербург,1350,3462,Универсальное помещение,https://spb.n1.ru/view/115437978/?open_card_kn,"Большой Сампсониевский проспект, 61 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Сампсониевское', 'lat': 59.9678527, 'lon': 30.3422195}",округ Сампсониевское,59.9678527,30.3422195
1356750,"Большой Сампсониевский проспект, 61 корп. 2",Санкт-Петербург,1350,1005,Универсальное помещение,https://spb.n1.ru/view/115437935/?open_card_kn,"Большой Сампсониевский проспект, 61 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Сампсониевское', 'lat': 59.9678527, 'lon': 30.3422195}",округ Сампсониевское,59.9678527,30.3422195
357400,"5-й (Горелово) проезд, 70",Санкт-Петербург,1000,357,Универсальное помещение,https://spb.n1.ru/view/113692182/?open_card_kn,"5-й (Горелово) проезд, 70, Санкт-Петербург, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
210000,"Патриотов проспект, 35",Санкт-Петербург,2000,105,Универсальное помещение,https://spb.n1.ru/view/110571047/?open_card_kn,"Патриотов проспект, 35, Санкт-Петербург, Россия","{'district': 'Южно-Приморский округ', 'lat': 59.8622765, 'lon': 30.144663}",Южно-Приморский округ,59.8622765,30.144663
57000,"Ветеранов проспект, 210",Санкт-Петербург,1893,30,Универсальное помещение,https://spb.n1.ru/view/115786435/?open_card_kn,"Ветеранов проспект, 210, Санкт-Петербург, Россия","{'district': 'округ Сосновая поляна', 'lat': 59.8370804, 'lon': 30.101251}",округ Сосновая поляна,59.8370804,30.101251
13958000000,"Железноводская, 9 корп. 2",Санкт-Петербург,3500000,3988,Универсальное помещение,https://spb.n1.ru/view/115786377/?open_card_kn,"Железноводская, 9 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Остров Декабристов', 'lat': 59.9525198, 'lon': 30.2545858}",округ Остров Декабристов,59.9525198,30.2545858
90000,"Каменноостровский проспект, 69",Санкт-Петербург,1200,75,Универсальное помещение,https://spb.n1.ru/view/115786376/?open_card_kn,"Каменноостровский проспект, 69, Санкт-Петербург, Россия","{'district': 'округ Чкаловское', 'lat': 59.9745952, 'lon': 30.3044012}",округ Чкаловское,59.9745952,30.3044012
257000,"Астрономическая, 8 корп. 2",Санкт-Петербург,1052,244,Универсальное помещение,https://spb.n1.ru/view/115093625/?open_card_kn,"Астрономическая, 8 корп. 2, Санкт-Петербург, Россия","{'district': 'Старый Петергоф', 'lat': 59.8704501, 'lon': 29.8232089}",Старый Петергоф,59.8704501,29.8232089
89000,"проспект Новгородский, 2 корп. 3",Санкт-Петербург,1000,89,Универсальное помещение,https://spb.n1.ru/view/110126699/?open_card_kn,"проспект Новгородский, 2 корп. 3, Санкт-Петербург, Россия","{'district': 'Район не найден', 'lat': 59.806794, 'lon': 30.3682197}",Район не найден,59.806794,30.3682197
30000,"Маршала Блюхера проспект, 4 корп. 1",Санкт-Петербург,2500,12,Универсальное помещение,https://spb.n1.ru/view/112476799/?open_card_kn,"Маршала Блюхера проспект, 4 корп. 1, Санкт-Петербург, Россия","{'district': 'округ Полюстрово', 'lat': 59.9755992, 'lon': 30.4266318}",округ Полюстрово,59.9755992,30.4266318
250000,"Дибуновская, 27",Санкт-Петербург,1000,250,Универсальное помещение,https://spb.n1.ru/view/114744497/?open_card_kn,"Дибуновская, 27, Санкт-Петербург, Россия","{'district': 'округ Ланское', 'lat': 59.9856027, 'lon': 30.273904}",округ Ланское,59.9856027,30.273904
65000,"Николая Соколова, 30",Санкт-Петербург,445,146,Универсальное помещение,https://spb.n1.ru/view/115436250/?open_card_kn,"Николая Соколова, 30, Санкт-Петербург, Россия","{'district': 'Горская', 'lat': 60.0543223, 'lon': 30.0071177}",Горская,60.0543223,30.0071177
690000,"Витебский проспект, 99 корп. 1",Санкт-Петербург,3301,209,Универсальное помещение,https://spb.n1.ru/view/115090010/?open_card_kn,"Витебский проспект, 99 корп. 1, Санкт-Петербург, Россия","{'district': 'Район не найден', 'lat': 59.8146918, 'lon': 30.3802241}",Район не найден,59.8146918,30.3802241
251250,"Пионерская, 34",Санкт-Петербург,2500,100,Универсальное помещение,https://spb.n1.ru/view/115778521/?open_card_kn,"Пионерская, 34, Санкт-Петербург, Россия","{'district': 'округ Чкаловское', 'lat': 59.9587247, 'lon': 30.2871162}",округ Чкаловское,59.9587247,30.2871162
969000,"Лесной проспект, 75",Санкт-Петербург,2000,484,Универсальное помещение,https://spb.n1.ru/view/115778528/?open_card_kn,"Лесной проспект, 75, Санкт-Петербург, Россия","{'district': 'округ Сампсониевское', 'lat': 59.9883501, 'lon': 30.3410641}",округ Сампсониевское,59.9883501,30.3410641
72000,"Коли Томчака, 17",Санкт-Петербург,1180,61,Универсальное помещение,https://spb.n1.ru/view/115774450/?open_card_kn,"Коли Томчака, 17, Санкт-Петербург, Россия","{'district': 'округ Московская застава', 'lat': 59.8891998, 'lon': 30.3243581}",округ Московская застава,59.8891998,30.3243581
28000,"Промышленная, 11",Санкт-Петербург,1400,20,Универсальное помещение,https://spb.n1.ru/view/115774449/?open_card_kn,"Промышленная, 11, Санкт-Петербург, Россия","{'district': 'Новая Деревня', 'lat': 59.7349546, 'lon': 30.4526962}",Новая Деревня,59.7349546,30.4526962
400000,"Донецкая, 4",Санкт-Петербург,1212,330,Универсальное помещение,https://spb.n1.ru/view/115774400/?open_card_kn,"Донецкая, 4, Санкт-Петербург, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
322500,"Кораблестроителей, 12 корп. 2",Санкт-Петербург,2500,129,Универсальное помещение,https://spb.n1.ru/view/114736604/?open_card_kn,"Кораблестроителей, 12 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Остров Декабристов', 'lat': 59.9539632, 'lon': 30.2187544}",округ Остров Декабристов,59.9539632,30.2187544
3475440,"Владимирский проспект, 23",Санкт-Петербург,3600,965,Универсальное помещение,https://spb.n1.ru/view/114012189/?open_card_kn,"Владимирский проспект, 23, Санкт-Петербург, Россия","{'district': 'Владимирский округ', 'lat': 59.9281668, 'lon': 30.3461948}",Владимирский округ,59.9281668,30.3461948
199500,"Парашютная, 38 корп. 1",Санкт-Петербург,1500,133,Универсальное помещение,https://spb.n1.ru/view/114012185/?open_card_kn,"Парашютная, 38 корп. 1, Санкт-Петербург, Россия","{'district': 'Район не найден', 'lat': 60.0535722, 'lon': 30.2264007}",Район не найден,60.0535722,30.2264007
147400,"Днепропетровская, 7",Санкт-Петербург,2000,73,Универсальное помещение,https://spb.n1.ru/view/114011267/?open_card_kn,"Днепропетровская, 7, Санкт-Петербург, Россия","{'district': 'округ Лиговка-Ямская', 'lat': 59.9191807, 'lon': 30.3614093}",округ Лиговка-Ямская,59.9191807,30.3614093
600000,"9-й Верхний переулок, 32",Санкт-Петербург,3157,190,Универсальное помещение,https://spb.n1.ru/view/115432410/?open_card_kn,"9-й Верхний переулок, 32, Санкт-Петербург, Россия","{'district': 'округ Сергиевское', 'lat': 60.0855944, 'lon': 30.36661}",округ Сергиевское,60.0855944,30.36661
220000,"Академика Константинова, 1 корп. 1",Санкт-Петербург,2083,105,Универсальное помещение,https://spb.n1.ru/view/113676398/?open_card_kn,"Академика Константинова, 1 корп. 1, Санкт-Петербург, Россия","{'district': 'округ Академическое', 'lat': 60.0210713, 'lon': 30.3816388}",округ Академическое,60.0210713,30.3816388
120000,"Ветеранов проспект, 206",Санкт-Петербург,1250,96,Универсальное помещение,https://spb.n1.ru/view/113670705/?open_card_kn,"Ветеранов проспект, 206, Санкт-Петербург, Россия","{'district': 'округ Сосновая поляна', 'lat': 59.8363406, 'lon': 30.1036394}",округ Сосновая поляна,59.8363406,30.1036394
140000,"Вадима Шефнера, 4",Санкт-Петербург,1684,83,Универсальное помещение,https://spb.n1.ru/view/113670697/?open_card_kn,"Вадима Шефнера, 4, Санкт-Петербург, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
697110,"5-й (Горелово) проезд, 68 корп. 2",Санкт-Петербург,950,733,Универсальное помещение,https://spb.n1.ru/view/109253568/?open_card_kn,"5-й (Горелово) проезд, 68 корп. 2, Санкт-Петербург, Россия","{'district': 'Адрес не найден', 'lat': None, 'lon': None}",Адрес не найден,,
95000,"Рубинштейна, 25",Санкт-Петербург,1461,65,Универсальное помещение,https://spb.n1.ru/view/113670463/?open_card_kn,"Рубинштейна, 25, Санкт-Петербург, Россия","{'district': 'Владимирский округ', 'lat': 59.9275568, 'lon': 30.3427203}",Владимирский округ,59.9275568,30.3427203
275000,"Стачек проспект, 67 корп. 1",Санкт-Петербург,1136,242,Универсальное помещение,https://spb.n1.ru/view/110965353/?open_card_kn,"Стачек проспект, 67 корп. 1, Санкт-Петербург, Россия","{'district': 'округ Красненькая речка', 'lat': 59.8515345, 'lon': 30.2361399}",округ Красненькая речка,59.8515345,30.2361399
300000,"Октябрьская набережная, 114",Санкт-Петербург,937,320,Универсальное помещение,https://spb.n1.ru/view/114006830/?open_card_kn,"Октябрьская набережная, 114, Санкт-Петербург, Россия","{'district': 'Народный округ', 'lat': 59.8636393, 'lon': 30.4941064}",Народный округ,59.8636393,30.4941064
124999,"Дунайский проспект, 27 корп. 1",Санкт-Петербург,1865,67,Универсальное помещение,https://spb.n1.ru/view/115074978/?open_card_kn,"Дунайский проспект, 27 корп. 1, Санкт-Петербург, Россия","{'district': 'Александровский округ', 'lat': 59.8434487, 'lon': 30.4141891}",Александровский округ,59.8434487,30.4141891
235000,"Коломяжский проспект, 13 корп. 2",Санкт-Петербург,2492,94,Универсальное помещение,https://spb.n1.ru/view/115074976/?open_card_kn,"Коломяжский проспект, 13 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Комендантский аэродром', 'lat': 60.0035423, 'lon': 30.2978968}",округ Комендантский аэродром,60.0035423,30.2978968
500365,"Цветочная, 6",Санкт-Петербург,949,526,Универсальное помещение,https://spb.n1.ru/view/115426462/?open_card_kn,"Цветочная, 6, Санкт-Петербург, Россия","{'district': 'округ Московская застава', 'lat': 59.892318, 'lon': 30.3297013}",округ Московская застава,59.892318,30.3297013
36600,"Энергетиков проспект, 70б",Санкт-Петербург,1200,30,Универсальное помещение,https://spb.n1.ru/view/115768694/?open_card_kn,"Энергетиков проспект, 70б, Санкт-Петербург, Россия","{'district': 'округ Большая Охта', 'lat': 59.9453753, 'lon': 30.4356985}",округ Большая Охта,59.9453753,30.4356985
133999,"Дунайский проспект, 27 корп. 1",Санкт-Петербург,1861,72,Универсальное помещение,https://spb.n1.ru/view/115074587/?open_card_kn,"Дунайский проспект, 27 корп. 1, Санкт-Петербург, Россия","{'district': 'Александровский округ', 'lat': 59.8434487, 'lon': 30.4141891}",Александровский округ,59.8434487,30.4141891
250000,"Тосина, 1 корп. 2",Санкт-Петербург,3424,73,Универсальное помещение,https://spb.n1.ru/view/112879211/?open_card_kn,"Тосина, 1 корп. 2, Санкт-Петербург, Россия","{'district': 'округ Волковское', 'lat': 59.9026624, 'lon': 30.3492357}",округ Волковское,59.9026624,30.3492357
95000,"Рубинштейна, 27",Санкт-Петербург,1826,52,Универсальное помещение,https://spb.n1.ru/view/115768672/?open_card_kn,"Рубинштейна, 27, Санкт-Петербург, Россия","{'district': 'Владимирский округ', 'lat': 59.9273291, 'lon': 30.3417247}",Владимирский округ,59.9273291,30.3417247
792350,"7-й Предпортовый проезд, 44",Санкт-Петербург,2990,265,Универсальное помещение,https://spb.n1.ru/view/114721703/?open_card_kn,"7-й Предпортовый проезд, 44, Санкт-Петербург, Россия","{'district': 'округ Новоизмайловское', 'lat': 59.8335262, 'lon': 30.2956496}",округ Новоизмайловское,59.8335262,30.2956496
95000,"Рубинштейна, 25",Санкт-Петербург,1439,66,Универсальное помещение,https://spb.n1.ru/view/115768116/?open_card_kn,"Рубинштейна, 25, Санкт-Петербург, Россия","{'district': 'Владимирский округ', 'lat': 59.9275568, 'lon': 30.3427203}",Владимирский округ,59.9275568,30.3427203
195000,"Ветеранов проспект, 196",Санкт-Петербург,2826,69,Универсальное помещение,https://spb.n1.ru/view/110950991/?open_card_kn,"Ветеранов проспект, 196, Санкт-Петербург, Россия","{'district': 'округ Сосновая поляна', 'lat': 59.8345839, 'lon': 30.1120759}",округ Сосновая поляна,59.8345839,30.1120759
180000,"Дыбенко, 2",Санкт-Петербург,2250,80,Универсальное помещение,https://spb.n1.ru/view/112441249/?open_card_kn,"Дыбенко, 2, Санкт-Петербург, Россия","{'district': 'округ Оккервиль', 'lat': 59.9111825, 'lon': 30.4933149}",округ Оккервиль,59.9111825,30.4933149
197000,"Лиговский проспект, 242",Санкт-Петербург,2698,73,Универсальное помещение,https://spb.n1.ru/view/113661469/?open_card_kn,"Лиговский проспект, 242, Санкт-Петербург, Россия","{'district': 'округ Волковское', 'lat': 59.902095, 'lon': 30.3423195}",округ Волковское,59.902095,30.3423195
